"time","well","OD600","G","R","column","dilution","species","condition"
19.0000513888889,"H1",1.6179,25483,15569,1,"10^-1","Pp","Pp 10^-1"
19.0000513888889,"H2",1.6322,23570,15364,2,"10^-2","Pp","Pp 10^-2"
19.0000513888889,"H3",1.5577,20545,15299,3,"10^-3","Pp","Pp 10^-3"
19.0000513888889,"H4",1.3711,15950,15200,4,"10^-4","Pp","Pp 10^-4"
19.0000513888889,"H5",1.0265,11591,15611,5,"10^-5","Pp","Pp 10^-5"
19.0000513888889,"H6",0.4903,6439,17059,6,"10^-6","Pp","Pp 10^-6"
19.0000513888889,"H7",0.5764,4844,26944,7,"10^-2","Bs","Bs 10^-2"
19.0000513888889,"H8",0.6314,4739,30432,8,"10^-3","Bs","Bs 10^-3"
19.0000513888889,"H9",0.4272,4964,21832,9,"10^-4","Bs","Bs 10^-4"
19.0000513888889,"H10",0.2799,5098,18554,10,"10^-5","Bs","Bs 10^-5"
19.0000513888889,"H11",0.2295,5212,17166,11,"10^-6","Bs","Bs 10^-6"
19.0000513888889,"H12",0.2216,5211,16993,12,"10^-7","Bs","Bs 10^-7"
20.0000569444444,"A1",1.6157,26367,15428,1,"10^-1","Pp","Pp 10^-1"
20.0000569444444,"A2",1.62,24405,15328,2,"10^-2","Pp","Pp 10^-2"
20.0000569444444,"A3",1.5948,21116,15299,3,"10^-3","Pp","Pp 10^-3"
20.0000569444444,"A4",1.434,18792,15238,4,"10^-4","Pp","Pp 10^-4"
20.0000569444444,"A5",1.4226,18495,14831,5,"10^-5","Pp","Pp 10^-5"
20.0000569444444,"A6",0.7152,7724,17034,6,"10^-6","Pp","Pp 10^-6"
20.0000569444444,"A7",0.5296,4816,26396,7,"10^-2","Bs","Bs 10^-2"
20.0000569444444,"A8",0.6097,4711,30909,8,"10^-3","Bs","Bs 10^-3"
20.0000569444444,"A9",0.4353,5043,21933,9,"10^-4","Bs","Bs 10^-4"
20.0000569444444,"A10",0.3203,5209,18943,10,"10^-5","Bs","Bs 10^-5"
20.0000569444444,"A11",0.2448,5325,17542,11,"10^-6","Bs","Bs 10^-6"
20.0000569444444,"A12",0.2217,5370,17394,12,"10^-7","Bs","Bs 10^-7"
20.0000569444444,"B1",1.6797,26157,15594,1,"10^-1","Pp","Pp 10^-1"
20.0000569444444,"B2",1.7232,24816,15368,2,"10^-2","Pp","Pp 10^-2"
20.0000569444444,"B3",1.6963,21780,15309,3,"10^-3","Pp","Pp 10^-3"
20.0000569444444,"B4",1.5707,19793,15022,4,"10^-4","Pp","Pp 10^-4"
20.0000569444444,"B5",1.3085,14964,14996,5,"10^-5","Pp","Pp 10^-5"
20.0000569444444,"B6",0.7979,8009,17320,6,"10^-6","Pp","Pp 10^-6"
20.0000569444444,"B7",0.5032,4928,25698,7,"10^-2","Bs","Bs 10^-2"
20.0000569444444,"B8",0.5649,4770,30345,8,"10^-3","Bs","Bs 10^-3"
20.0000569444444,"B9",0.4269,5041,21737,9,"10^-4","Bs","Bs 10^-4"
20.0000569444444,"B10",0.3163,5139,18857,10,"10^-5","Bs","Bs 10^-5"
20.0000569444444,"B11",0.2496,5311,17328,11,"10^-6","Bs","Bs 10^-6"
20.0000569444444,"B12",0.2253,5316,17267,12,"10^-7","Bs","Bs 10^-7"
20.0000569444444,"C1",1.7321,25547,15248,1,"10^-1","Pp","Pp 10^-1"
20.0000569444444,"C2",1.7375,25364,15325,2,"10^-2","Pp","Pp 10^-2"
20.0000569444444,"C3",1.7005,21028,15257,3,"10^-3","Pp","Pp 10^-3"
20.0000569444444,"C4",1.524,19275,15105,4,"10^-4","Pp","Pp 10^-4"
20.0000569444444,"C5",1.3001,14507,15198,5,"10^-5","Pp","Pp 10^-5"
20.0000569444444,"C6",0.7812,7695,17229,6,"10^-6","Pp","Pp 10^-6"
20.0000569444444,"C7",0.5047,4894,25918,7,"10^-2","Bs","Bs 10^-2"
20.0000569444444,"C8",0.5763,4763,29972,8,"10^-3","Bs","Bs 10^-3"
20.0000569444444,"C9",0.4021,5012,21168,9,"10^-4","Bs","Bs 10^-4"
20.0000569444444,"C10",0.3093,5199,18777,10,"10^-5","Bs","Bs 10^-5"
20.0000569444444,"C11",0.2463,5322,17221,11,"10^-6","Bs","Bs 10^-6"
20.0000569444444,"C12",0.2248,5305,17163,12,"10^-7","Bs","Bs 10^-7"
20.0000569444444,"D1",1.709,26811,15527,1,"10^-1","Pp","Pp 10^-1"
20.0000569444444,"D2",1.7516,25408,15430,2,"10^-2","Pp","Pp 10^-2"
20.0000569444444,"D3",1.6855,21493,15327,3,"10^-3","Pp","Pp 10^-3"
20.0000569444444,"D4",1.5891,19320,15086,4,"10^-4","Pp","Pp 10^-4"
20.0000569444444,"D5",1.2132,15653,15018,5,"10^-5","Pp","Pp 10^-5"
20.0000569444444,"D6",0.7075,6994,17137,6,"10^-6","Pp","Pp 10^-6"
20.0000569444444,"D7",0.6166,4214,23475,7,"10^-2","Bs","Bs 10^-2"
20.0000569444444,"D8",0.5675,4750,29012,8,"10^-3","Bs","Bs 10^-3"
20.0000569444444,"D9",0.398,4992,21867,9,"10^-4","Bs","Bs 10^-4"
20.0000569444444,"D10",0.3053,5190,18665,10,"10^-5","Bs","Bs 10^-5"
20.0000569444444,"D11",0.2425,5334,17311,11,"10^-6","Bs","Bs 10^-6"
20.0000569444444,"D12",0.2232,5322,17301,12,"10^-7","Bs","Bs 10^-7"
20.0000569444444,"E1",1.7015,27467,15403,1,"10^-1","Pp","Pp 10^-1"
20.0000569444444,"E2",1.7299,23244,15144,2,"10^-2","Pp","Pp 10^-2"
20.0000569444444,"E3",1.6532,20973,15182,3,"10^-3","Pp","Pp 10^-3"
20.0000569444444,"E4",1.5419,17482,15242,4,"10^-4","Pp","Pp 10^-4"
20.0000569444444,"E5",1.3778,14447,14670,5,"10^-5","Pp","Pp 10^-5"
20.0000569444444,"E6",0.8569,7984,17478,6,"10^-6","Pp","Pp 10^-6"
20.0000569444444,"E7",0.5306,4917,25213,7,"10^-2","Bs","Bs 10^-2"
20.0000569444444,"E8",0.5892,4613,29332,8,"10^-3","Bs","Bs 10^-3"
20.0000569444444,"E9",0.5281,4323,19145,9,"10^-4","Bs","Bs 10^-4"
20.0000569444444,"E10",0.6149,3682,14412,10,"10^-5","Bs","Bs 10^-5"
20.0000569444444,"E11",0.2434,5262,17214,11,"10^-6","Bs","Bs 10^-6"
20.0000569444444,"E12",0.2236,5347,17127,12,"10^-7","Bs","Bs 10^-7"
20.0000569444444,"F1",1.711,26463,15045,1,"10^-1","Pp","Pp 10^-1"
20.0000569444444,"F2",1.7503,23109,15129,2,"10^-2","Pp","Pp 10^-2"
20.0000569444444,"F3",1.6989,21577,15210,3,"10^-3","Pp","Pp 10^-3"
20.0000569444444,"F4",1.5689,17249,15135,4,"10^-4","Pp","Pp 10^-4"
20.0000569444444,"F5",1.24,13217,15293,5,"10^-5","Pp","Pp 10^-5"
20.0000569444444,"F6",0.8867,8362,17209,6,"10^-6","Pp","Pp 10^-6"
20.0000569444444,"F7",0.6019,4879,25814,7,"10^-2","Bs","Bs 10^-2"
20.0000569444444,"F8",0.6246,4716,30686,8,"10^-3","Bs","Bs 10^-3"
20.0000569444444,"F9",0.4349,4917,21007,9,"10^-4","Bs","Bs 10^-4"
20.0000569444444,"F10",0.4917,4099,15529,10,"10^-5","Bs","Bs 10^-5"
20.0000569444444,"F11",0.5895,3555,12285,11,"10^-6","Bs","Bs 10^-6"
20.0000569444444,"F12",0.2257,5269,17346,12,"10^-7","Bs","Bs 10^-7"
20.0000569444444,"G1",1.6333,26391,15547,1,"10^-1","Pp","Pp 10^-1"
20.0000569444444,"G2",1.6894,24364,15537,2,"10^-2","Pp","Pp 10^-2"
20.0000569444444,"G3",1.6354,21009,15271,3,"10^-3","Pp","Pp 10^-3"
20.0000569444444,"G4",1.498,18496,15196,4,"10^-4","Pp","Pp 10^-4"
20.0000569444444,"G5",1.2654,13899,15373,5,"10^-5","Pp","Pp 10^-5"
20.0000569444444,"G6",0.6359,6757,17305,6,"10^-6","Pp","Pp 10^-6"
20.0000569444444,"G7",0.5764,4838,26519,7,"10^-2","Bs","Bs 10^-2"
20.0000569444444,"G8",0.633,4728,30381,8,"10^-3","Bs","Bs 10^-3"
20.0000569444444,"G9",0.4543,4935,22443,9,"10^-4","Bs","Bs 10^-4"
20.0000569444444,"G10",0.2999,5089,18826,10,"10^-5","Bs","Bs 10^-5"
20.0000569444444,"G11",0.2395,5191,17200,11,"10^-6","Bs","Bs 10^-6"
20.0000569444444,"G12",0.2228,5194,17092,12,"10^-7","Bs","Bs 10^-7"
20.0000569444444,"H1",1.6159,26449,15669,1,"10^-1","Pp","Pp 10^-1"
20.0000569444444,"H2",1.6424,24707,15595,2,"10^-2","Pp","Pp 10^-2"
20.0000569444444,"H3",1.5923,21659,15323,3,"10^-3","Pp","Pp 10^-3"
20.0000569444444,"H4",1.4344,17457,15191,4,"10^-4","Pp","Pp 10^-4"
20.0000569444444,"H5",1.2031,13195,15343,5,"10^-5","Pp","Pp 10^-5"
20.0000569444444,"H6",0.664,7431,17218,6,"10^-6","Pp","Pp 10^-6"
20.0000569444444,"H7",0.6073,4846,28117,7,"10^-2","Bs","Bs 10^-2"
20.0000569444444,"H8",0.5864,4764,30680,8,"10^-3","Bs","Bs 10^-3"
20.0000569444444,"H9",0.4522,4995,22723,9,"10^-4","Bs","Bs 10^-4"
20.0000569444444,"H10",0.2957,5101,18576,10,"10^-5","Bs","Bs 10^-5"
20.0000569444444,"H11",0.2354,5228,17200,11,"10^-6","Bs","Bs 10^-6"
20.0000569444444,"H12",0.2216,5271,17109,12,"10^-7","Bs","Bs 10^-7"
21.0000597222222,"A1",1.6185,27335,15581,1,"10^-1","Pp","Pp 10^-1"
21.0000597222222,"A2",1.6317,25522,15499,2,"10^-2","Pp","Pp 10^-2"
21.0000597222222,"A3",1.614,22257,15469,3,"10^-3","Pp","Pp 10^-3"
21.0000597222222,"A4",1.499,20159,15238,4,"10^-4","Pp","Pp 10^-4"
21.0000597222222,"A5",1.3749,15997,15082,5,"10^-5","Pp","Pp 10^-5"
21.0000597222222,"A6",0.9948,10588,16002,6,"10^-6","Pp","Pp 10^-6"
21.0000597222222,"A7",0.5658,4823,27540,7,"10^-2","Bs","Bs 10^-2"
21.0000597222222,"A8",0.6074,4693,30871,8,"10^-3","Bs","Bs 10^-3"
21.0000597222222,"A9",0.4685,5014,22998,9,"10^-4","Bs","Bs 10^-4"
21.0000597222222,"A10",0.3407,5193,19520,10,"10^-5","Bs","Bs 10^-5"
21.0000597222222,"A11",0.2588,5294,17785,11,"10^-6","Bs","Bs 10^-6"
21.0000597222222,"A12",0.222,5325,17147,12,"10^-7","Bs","Bs 10^-7"
21.0000597222222,"B1",1.6738,27349,15717,1,"10^-1","Pp","Pp 10^-1"
21.0000597222222,"B2",1.7306,25803,15497,2,"10^-2","Pp","Pp 10^-2"
21.0000597222222,"B3",1.7215,22930,15447,3,"10^-3","Pp","Pp 10^-3"
21.0000597222222,"B4",1.6569,22002,15146,4,"10^-4","Pp","Pp 10^-4"
21.0000597222222,"B5",1.4512,15743,15148,5,"10^-5","Pp","Pp 10^-5"
21.0000597222222,"B6",0.9797,12050,15459,6,"10^-6","Pp","Pp 10^-6"
21.0000597222222,"B7",0.5358,4857,26849,7,"10^-2","Bs","Bs 10^-2"
21.0000597222222,"B8",0.6185,4697,31604,8,"10^-3","Bs","Bs 10^-3"
21.0000597222222,"B9",0.4454,5038,22334,9,"10^-4","Bs","Bs 10^-4"
21.0000597222222,"B10",0.3333,5119,19386,10,"10^-5","Bs","Bs 10^-5"
21.0000597222222,"B11",0.269,5311,17664,11,"10^-6","Bs","Bs 10^-6"
21.0000597222222,"B12",0.2266,5318,17214,12,"10^-7","Bs","Bs 10^-7"
21.0000597222222,"C1",1.732,26355,15340,1,"10^-1","Pp","Pp 10^-1"
21.0000597222222,"C2",1.7476,26482,15540,2,"10^-2","Pp","Pp 10^-2"
21.0000597222222,"C3",1.7286,22201,15277,3,"10^-3","Pp","Pp 10^-3"
21.0000597222222,"C4",1.6086,21474,15046,4,"10^-4","Pp","Pp 10^-4"
21.0000597222222,"C5",1.4617,15320,15440,5,"10^-5","Pp","Pp 10^-5"
21.0000597222222,"C6",0.9659,10218,16219,6,"10^-6","Pp","Pp 10^-6"
21.0000597222222,"C7",0.5332,4874,26883,7,"10^-2","Bs","Bs 10^-2"
21.0000597222222,"C8",0.6183,4781,31369,8,"10^-3","Bs","Bs 10^-3"
21.0000597222222,"C9",0.4396,4938,22268,9,"10^-4","Bs","Bs 10^-4"
21.0000597222222,"C10",0.3204,5186,19245,10,"10^-5","Bs","Bs 10^-5"
21.0000597222222,"C11",0.2579,5301,17504,11,"10^-6","Bs","Bs 10^-6"
21.0000597222222,"C12",0.2255,5309,17229,12,"10^-7","Bs","Bs 10^-7"
21.0000597222222,"D1",1.7113,27514,15576,1,"10^-1","Pp","Pp 10^-1"
21.0000597222222,"D2",1.7605,26945,15742,2,"10^-2","Pp","Pp 10^-2"
21.0000597222222,"D3",1.7116,22746,15194,3,"10^-3","Pp","Pp 10^-3"
21.0000597222222,"D4",1.6656,21234,15071,4,"10^-4","Pp","Pp 10^-4"
21.0000597222222,"D5",1.4669,15036,15185,5,"10^-5","Pp","Pp 10^-5"
21.0000597222222,"D6",0.8595,7967,17331,6,"10^-6","Pp","Pp 10^-6"
21.0000597222222,"D7",0.6253,4180,24281,7,"10^-2","Bs","Bs 10^-2"
21.0000597222222,"D8",0.633,4751,30890,8,"10^-3","Bs","Bs 10^-3"
21.0000597222222,"D9",0.4426,5005,22603,9,"10^-4","Bs","Bs 10^-4"
21.0000597222222,"D10",0.323,5161,19030,10,"10^-5","Bs","Bs 10^-5"
21.0000597222222,"D11",0.2562,5269,17560,11,"10^-6","Bs","Bs 10^-6"
21.0000597222222,"D12",0.2236,5289,17327,12,"10^-7","Bs","Bs 10^-7"
21.0000597222222,"E1",1.6985,28614,15700,1,"10^-1","Pp","Pp 10^-1"
21.0000597222222,"E2",1.7367,24723,15290,2,"10^-2","Pp","Pp 10^-2"
21.0000597222222,"E3",1.6812,21995,15270,3,"10^-3","Pp","Pp 10^-3"
21.0000597222222,"E4",1.6251,18819,15224,4,"10^-4","Pp","Pp 10^-4"
21.0000597222222,"E5",1.5285,15978,14973,5,"10^-5","Pp","Pp 10^-5"
21.0000597222222,"E6",1.0778,11820,15701,6,"10^-6","Pp","Pp 10^-6"
21.0000597222222,"E7",0.5583,4949,26521,7,"10^-2","Bs","Bs 10^-2"
21.0000597222222,"E8",0.6547,4639,30938,8,"10^-3","Bs","Bs 10^-3"
21.0000597222222,"E9",0.5644,4276,20125,9,"10^-4","Bs","Bs 10^-4"
21.0000597222222,"E10",0.6201,3634,15225,10,"10^-5","Bs","Bs 10^-5"
21.0000597222222,"E11",0.2546,5224,17367,11,"10^-6","Bs","Bs 10^-6"
21.0000597222222,"E12",0.2243,5320,17156,12,"10^-7","Bs","Bs 10^-7"
21.0000597222222,"F1",1.7089,27203,15033,1,"10^-1","Pp","Pp 10^-1"
21.0000597222222,"F2",1.7657,24420,15291,2,"10^-2","Pp","Pp 10^-2"
21.0000597222222,"F3",1.7271,23154,15325,3,"10^-3","Pp","Pp 10^-3"
21.0000597222222,"F4",1.6415,19075,15083,4,"10^-4","Pp","Pp 10^-4"
21.0000597222222,"F5",1.4649,15180,15123,5,"10^-5","Pp","Pp 10^-5"
21.0000597222222,"F6",1.0514,13718,15074,6,"10^-6","Pp","Pp 10^-6"
21.0000597222222,"F7",0.6335,4864,27315,7,"10^-2","Bs","Bs 10^-2"
21.0000597222222,"F8",0.6372,4754,30227,8,"10^-3","Bs","Bs 10^-3"
21.0000597222222,"F9",0.4695,4865,21626,9,"10^-4","Bs","Bs 10^-4"
21.0000597222222,"F10",0.5066,4077,16138,10,"10^-5","Bs","Bs 10^-5"
21.0000597222222,"F11",0.6115,3548,12930,11,"10^-6","Bs","Bs 10^-6"
21.0000597222222,"F12",0.2262,5297,17073,12,"10^-7","Bs","Bs 10^-7"
21.0000597222222,"G1",1.6349,27117,15521,1,"10^-1","Pp","Pp 10^-1"
21.0000597222222,"G2",1.6992,25486,15555,2,"10^-2","Pp","Pp 10^-2"
21.0000597222222,"G3",1.6629,22339,15249,3,"10^-3","Pp","Pp 10^-3"
21.0000597222222,"G4",1.5528,20094,15265,4,"10^-4","Pp","Pp 10^-4"
21.0000597222222,"G5",1.4382,15847,15250,5,"10^-5","Pp","Pp 10^-5"
21.0000597222222,"G6",0.7862,7839,17242,6,"10^-6","Pp","Pp 10^-6"
21.0000597222222,"G7",0.6049,4796,27869,7,"10^-2","Bs","Bs 10^-2"
21.0000597222222,"G8",0.5523,4752,28981,8,"10^-3","Bs","Bs 10^-3"
21.0000597222222,"G9",0.489,4919,23375,9,"10^-4","Bs","Bs 10^-4"
21.0000597222222,"G10",0.3139,5100,19534,10,"10^-5","Bs","Bs 10^-5"
21.0000597222222,"G11",0.2505,5209,17409,11,"10^-6","Bs","Bs 10^-6"
21.0000597222222,"G12",0.2238,5238,17038,12,"10^-7","Bs","Bs 10^-7"
21.0000597222222,"H1",1.6143,27251,15725,1,"10^-1","Pp","Pp 10^-1"
21.0000597222222,"H2",1.6543,25836,15759,2,"10^-2","Pp","Pp 10^-2"
21.0000597222222,"H3",1.6196,23197,15427,3,"10^-3","Pp","Pp 10^-3"
21.0000597222222,"H4",1.5115,19197,15380,4,"10^-4","Pp","Pp 10^-4"
21.0000597222222,"H5",1.3156,14765,15216,5,"10^-5","Pp","Pp 10^-5"
21.0000597222222,"H6",0.8098,8523,17520,6,"10^-6","Pp","Pp 10^-6"
21.0000597222222,"H7",0.6301,4848,29288,7,"10^-2","Bs","Bs 10^-2"
21.0000597222222,"H8",0.641,4739,33053,8,"10^-3","Bs","Bs 10^-3"
21.0000597222222,"H9",0.4918,4996,23583,9,"10^-4","Bs","Bs 10^-4"
21.0000597222222,"H10",0.322,5089,19206,10,"10^-5","Bs","Bs 10^-5"
21.0000597222222,"H11",0.2453,5265,17259,11,"10^-6","Bs","Bs 10^-6"
21.0000597222222,"H12",0.2227,5219,17144,12,"10^-7","Bs","Bs 10^-7"
22.0000647222222,"A1",1.6166,28010,15665,1,"10^-1","Pp","Pp 10^-1"
22.0000647222222,"A2",1.6345,26583,15615,2,"10^-2","Pp","Pp 10^-2"
22.0000647222222,"A3",1.6264,23420,15642,3,"10^-3","Pp","Pp 10^-3"
22.0000647222222,"A4",1.5332,21778,15434,4,"10^-4","Pp","Pp 10^-4"
22.0000647222222,"A5",1.4755,18420,15249,5,"10^-5","Pp","Pp 10^-5"
22.0000647222222,"A6",1.2212,17318,14974,6,"10^-6","Pp","Pp 10^-6"
22.0000647222222,"A7",0.5802,4851,28856,7,"10^-2","Bs","Bs 10^-2"
22.0000647222222,"A8",0.5683,4727,29473,8,"10^-3","Bs","Bs 10^-3"
22.0000647222222,"A9",0.5034,4973,23769,9,"10^-4","Bs","Bs 10^-4"
22.0000647222222,"A10",0.3524,5131,20193,10,"10^-5","Bs","Bs 10^-5"
22.0000647222222,"A11",0.2886,5317,18391,11,"10^-6","Bs","Bs 10^-6"
22.0000647222222,"A12",0.2219,5353,17401,12,"10^-7","Bs","Bs 10^-7"
22.0000647222222,"B1",1.6662,28084,15771,1,"10^-1","Pp","Pp 10^-1"
22.0000647222222,"B2",1.736,27162,15662,2,"10^-2","Pp","Pp 10^-2"
22.0000647222222,"B3",1.7396,24104,15471,3,"10^-3","Pp","Pp 10^-3"
22.0000647222222,"B4",1.6631,23169,15459,4,"10^-4","Pp","Pp 10^-4"
22.0000647222222,"B5",1.5025,17019,15296,5,"10^-5","Pp","Pp 10^-5"
22.0000647222222,"B6",1.2341,14632,15147,6,"10^-6","Pp","Pp 10^-6"
22.0000647222222,"B7",0.5707,4869,28241,7,"10^-2","Bs","Bs 10^-2"
22.0000647222222,"B8",0.5598,4775,29692,8,"10^-3","Bs","Bs 10^-3"
22.0000647222222,"B9",0.4775,4997,23433,9,"10^-4","Bs","Bs 10^-4"
22.0000647222222,"B10",0.3397,5177,19942,10,"10^-5","Bs","Bs 10^-5"
22.0000647222222,"B11",0.2788,5237,18358,11,"10^-6","Bs","Bs 10^-6"
22.0000647222222,"B12",0.2292,5295,17416,12,"10^-7","Bs","Bs 10^-7"
22.0000647222222,"C1",1.7254,27452,15568,1,"10^-1","Pp","Pp 10^-1"
22.0000647222222,"C2",1.7542,27386,15643,2,"10^-2","Pp","Pp 10^-2"
22.0000647222222,"C3",1.7416,23469,15477,3,"10^-3","Pp","Pp 10^-3"
22.0000647222222,"C4",1.6263,22654,15366,4,"10^-4","Pp","Pp 10^-4"
22.0000647222222,"C5",1.4803,16721,15355,5,"10^-5","Pp","Pp 10^-5"
22.0000647222222,"C6",1.5227,17143,14890,6,"10^-6","Pp","Pp 10^-6"
22.0000647222222,"C7",0.5611,4873,28449,7,"10^-2","Bs","Bs 10^-2"
22.0000647222222,"C8",0.5521,4806,28783,8,"10^-3","Bs","Bs 10^-3"
22.0000647222222,"C9",0.4753,4996,23243,9,"10^-4","Bs","Bs 10^-4"
22.0000647222222,"C10",0.3364,5206,19524,10,"10^-5","Bs","Bs 10^-5"
22.0000647222222,"C11",0.2834,5296,18073,11,"10^-6","Bs","Bs 10^-6"
22.0000647222222,"C12",0.2266,5341,17281,12,"10^-7","Bs","Bs 10^-7"
22.0000647222222,"D1",1.7053,28631,15750,1,"10^-1","Pp","Pp 10^-1"
22.0000647222222,"D2",1.7721,27795,15746,2,"10^-2","Pp","Pp 10^-2"
22.0000647222222,"D3",1.729,23959,15370,3,"10^-3","Pp","Pp 10^-3"
22.0000647222222,"D4",1.6805,22616,15254,4,"10^-4","Pp","Pp 10^-4"
22.0000647222222,"D5",1.4575,17344,15167,5,"10^-5","Pp","Pp 10^-5"
22.0000647222222,"D6",1.1044,11528,15836,6,"10^-6","Pp","Pp 10^-6"
22.0000647222222,"D7",0.6539,4172,25486,7,"10^-2","Bs","Bs 10^-2"
22.0000647222222,"D8",0.5785,4807,29514,8,"10^-3","Bs","Bs 10^-3"
22.0000647222222,"D9",0.4637,5054,23389,9,"10^-4","Bs","Bs 10^-4"
22.0000647222222,"D10",0.3381,5176,19417,10,"10^-5","Bs","Bs 10^-5"
22.0000647222222,"D11",0.2878,5263,18397,11,"10^-6","Bs","Bs 10^-6"
22.0000647222222,"D12",0.2237,5320,17227,12,"10^-7","Bs","Bs 10^-7"
22.0000647222222,"E1",1.6927,29090,15559,1,"10^-1","Pp","Pp 10^-1"
22.0000647222222,"E2",1.7453,25976,15429,2,"10^-2","Pp","Pp 10^-2"
22.0000647222222,"E3",1.6956,23154,15246,3,"10^-3","Pp","Pp 10^-3"
22.0000647222222,"E4",1.6548,20261,15174,4,"10^-4","Pp","Pp 10^-4"
22.0000647222222,"E5",1.5429,17724,14896,5,"10^-5","Pp","Pp 10^-5"
22.0000647222222,"E6",1.3224,14525,15300,6,"10^-6","Pp","Pp 10^-6"
22.0000647222222,"E7",0.5843,4956,27634,7,"10^-2","Bs","Bs 10^-2"
22.0000647222222,"E8",0.6039,4662,28916,8,"10^-3","Bs","Bs 10^-3"
22.0000647222222,"E9",0.5988,4261,21269,9,"10^-4","Bs","Bs 10^-4"
22.0000647222222,"E10",0.6486,3680,16216,10,"10^-5","Bs","Bs 10^-5"
22.0000647222222,"E11",0.2795,5271,17833,11,"10^-6","Bs","Bs 10^-6"
22.0000647222222,"E12",0.2245,5289,17217,12,"10^-7","Bs","Bs 10^-7"
22.0000647222222,"F1",1.7046,28053,15294,1,"10^-1","Pp","Pp 10^-1"
22.0000647222222,"F2",1.7733,25251,15295,2,"10^-2","Pp","Pp 10^-2"
22.0000647222222,"F3",1.7431,24387,15519,3,"10^-3","Pp","Pp 10^-3"
22.0000647222222,"F4",1.6685,20354,15154,4,"10^-4","Pp","Pp 10^-4"
22.0000647222222,"F5",1.4851,16584,15204,5,"10^-5","Pp","Pp 10^-5"
22.0000647222222,"F6",1.3097,14804,15099,6,"10^-6","Pp","Pp 10^-6"
22.0000647222222,"F7",0.6683,4842,28626,7,"10^-2","Bs","Bs 10^-2"
22.0000647222222,"F8",0.5982,4732,29699,8,"10^-3","Bs","Bs 10^-3"
22.0000647222222,"F9",0.5002,4869,22851,9,"10^-4","Bs","Bs 10^-4"
22.0000647222222,"F10",0.5213,4058,16626,10,"10^-5","Bs","Bs 10^-5"
22.0000647222222,"F11",0.6239,3503,12973,11,"10^-6","Bs","Bs 10^-6"
22.0000647222222,"F12",0.2277,5353,17271,12,"10^-7","Bs","Bs 10^-7"
22.0000647222222,"G1",1.6302,28388,15813,1,"10^-1","Pp","Pp 10^-1"
22.0000647222222,"G2",1.7033,26971,15792,2,"10^-2","Pp","Pp 10^-2"
22.0000647222222,"G3",1.6813,23713,15447,3,"10^-3","Pp","Pp 10^-3"
22.0000647222222,"G4",1.5958,21576,15176,4,"10^-4","Pp","Pp 10^-4"
22.0000647222222,"G5",1.4763,17314,15278,5,"10^-5","Pp","Pp 10^-5"
22.0000647222222,"G6",1.0718,11348,15781,6,"10^-6","Pp","Pp 10^-6"
22.0000647222222,"G7",0.6367,4782,29157,7,"10^-2","Bs","Bs 10^-2"
22.0000647222222,"G8",0.5843,4748,30887,8,"10^-3","Bs","Bs 10^-3"
22.0000647222222,"G9",0.5197,4903,24413,9,"10^-4","Bs","Bs 10^-4"
22.0000647222222,"G10",0.3402,5074,19871,10,"10^-5","Bs","Bs 10^-5"
22.0000647222222,"G11",0.2926,5189,18078,11,"10^-6","Bs","Bs 10^-6"
22.0000647222222,"G12",0.224,5284,17152,12,"10^-7","Bs","Bs 10^-7"
22.0000647222222,"H1",1.6097,27989,15803,1,"10^-1","Pp","Pp 10^-1"
22.0000647222222,"H2",1.6569,26804,15684,2,"10^-2","Pp","Pp 10^-2"
22.0000647222222,"H3",1.6364,24481,15486,3,"10^-3","Pp","Pp 10^-3"
22.0000647222222,"H4",1.5415,20522,15452,4,"10^-4","Pp","Pp 10^-4"
22.0000647222222,"H5",1.406,16494,15290,5,"10^-5","Pp","Pp 10^-5"
22.0000647222222,"H6",1.1077,14118,15155,6,"10^-6","Pp","Pp 10^-6"
22.0000647222222,"H7",0.6712,4871,31084,7,"10^-2","Bs","Bs 10^-2"
22.0000647222222,"H8",0.6594,4728,34089,8,"10^-3","Bs","Bs 10^-3"
22.0000647222222,"H9",0.529,4988,24810,9,"10^-4","Bs","Bs 10^-4"
22.0000647222222,"H10",0.3512,5118,19724,10,"10^-5","Bs","Bs 10^-5"
22.0000647222222,"H11",0.2615,5272,17654,11,"10^-6","Bs","Bs 10^-6"
22.0000647222222,"H12",0.2233,5303,17249,12,"10^-7","Bs","Bs 10^-7"
23.0000675,"A1",1.6119,28438,15700,1,"10^-1","Pp","Pp 10^-1"
23.0000675,"A2",1.6367,27670,15747,2,"10^-2","Pp","Pp 10^-2"
23.0000675,"A3",1.64,24220,15578,3,"10^-3","Pp","Pp 10^-3"
23.0000675,"A4",1.5731,22990,15404,4,"10^-4","Pp","Pp 10^-4"
23.0000675,"A5",1.4812,19357,15208,5,"10^-5","Pp","Pp 10^-5"
23.0000675,"A6",1.3394,15093,15139,6,"10^-6","Pp","Pp 10^-6"
23.0000675,"A7",0.629,4809,30896,7,"10^-2","Bs","Bs 10^-2"
23.0000675,"A8",0.5984,4750,31595,8,"10^-3","Bs","Bs 10^-3"
23.0000675,"A9",0.5174,4929,24818,9,"10^-4","Bs","Bs 10^-4"
23.0000675,"A10",0.3833,5167,20826,10,"10^-5","Bs","Bs 10^-5"
23.0000675,"A11",0.2952,5280,18535,11,"10^-6","Bs","Bs 10^-6"
