"well","datetime","condition","wavelength","value","time"
"C...10",2026-05-02 23:46:00,"NI","RFP85",2700,199.65
"D...10",2026-05-02 23:46:00,"Bs+Pp+NI","RFP85",3422,199.65
"E...10",2026-05-02 23:46:00,"Bs+Pp","RFP85",3569,199.65
"F...10",2026-05-02 23:46:00,"Pp+NI","RFP85",3254,199.65
"G...10",2026-05-02 23:46:00,"Pp","RFP85",3593,199.65
"H...10",2026-05-02 23:46:00,"M9","RFP85",3403,199.65
"A...11",2026-05-02 23:46:00,"Bs","RFP85",2863,199.65
"B...11",2026-05-02 23:46:00,"Bs+NI","RFP85",2709,199.65
"C...11",2026-05-02 23:46:00,"NI","RFP85",3180,199.65
"D...11",2026-05-02 23:46:00,"Bs+Pp+NI","RFP85",3456,199.65
"E...11",2026-05-02 23:46:00,"Bs+Pp","RFP85",3601,199.65
"F...11",2026-05-02 23:46:00,"Pp+NI","RFP85",3472,199.65
"G...11",2026-05-02 23:46:00,"Pp","RFP85",3496,199.65
"H...11",2026-05-02 23:46:00,"M9","RFP85",3627,199.65
"A...12",2026-05-02 23:46:00,"Bs","RFP85",2903,199.65
"B...12",2026-05-02 23:46:00,"Bs+NI","RFP85",2778,199.65
"C...12",2026-05-02 23:46:00,"NI","RFP85",2815,199.65
"D...12",2026-05-02 23:46:00,"Bs+Pp+NI","RFP85",3452,199.65
"E...12",2026-05-02 23:46:00,"Bs+Pp","RFP85",3605,199.65
"F...12",2026-05-02 23:46:00,"Pp+NI","RFP85",3471,199.65
"G...12",2026-05-02 23:46:00,"Pp","RFP85",3591,199.65
"H...12",2026-05-02 23:46:00,"M9","RFP85",3577,199.65
"A...13",2026-05-02 23:46:00,"Bs","RFP85",3047,199.65
"B...13",2026-05-02 23:46:00,"Bs+NI","RFP85",2798,199.65
"C...13",2026-05-02 23:46:00,"NI","RFP85",3220,199.65
"D...13",2026-05-02 23:46:00,"Bs+Pp+NI","RFP85",3401,199.65
"E...13",2026-05-02 23:46:00,"Bs+Pp","RFP85",3523,199.65
"F...13",2026-05-02 23:46:00,"Pp+NI","RFP85",3573,199.65
"G...13",2026-05-02 23:46:00,"Pp","RFP85",3522,199.65
"H...13",2026-05-02 23:46:00,"M9","RFP85",3713,199.65
"A...2",2026-05-02 23:46:00,"Bs","RFP90",9549,199.65
"B...2",2026-05-02 23:46:00,"Bs+NI","RFP90",3910,199.65
"C...2",2026-05-02 23:46:00,"NI","RFP90",4575,199.65
"D...2",2026-05-02 23:46:00,"Bs+Pp+NI","RFP90",4888,199.65
"E...2",2026-05-02 23:46:00,"Bs+Pp","RFP90",4637,199.65
"F...2",2026-05-02 23:46:00,"Pp+NI","RFP90",4968,199.65
"G...2",2026-05-02 23:46:00,"Pp","RFP90",4537,199.65
"H...2",2026-05-02 23:46:00,"M9","RFP90",4507,199.65
"A...3",2026-05-02 23:46:00,"Bs","RFP90",12323,199.65
"B...3",2026-05-02 23:46:00,"Bs+NI","RFP90",3886,199.65
"C...3",2026-05-02 23:46:00,"NI","RFP90",4040,199.65
"D...3",2026-05-02 23:46:00,"Bs+Pp+NI","RFP90",4954,199.65
"E...3",2026-05-02 23:46:00,"Bs+Pp","RFP90",4756,199.65
"F...3",2026-05-02 23:46:00,"Pp+NI","RFP90",4896,199.65
"G...3",2026-05-02 23:46:00,"Pp","RFP90",4717,199.65
"H...3",2026-05-02 23:46:00,"M9","RFP90",4499,199.65
"A...4",2026-05-02 23:46:00,"Bs","RFP90",9773,199.65
"B...4",2026-05-02 23:46:00,"Bs+NI","RFP90",4497,199.65
"C...4",2026-05-02 23:46:00,"NI","RFP90",4703,199.65
"D...4",2026-05-02 23:46:00,"Bs+Pp+NI","RFP90",5064,199.65
"E...4",2026-05-02 23:46:00,"Bs+Pp","RFP90",4798,199.65
"F...4",2026-05-02 23:46:00,"Pp+NI","RFP90",5175,199.65
"G...4",2026-05-02 23:46:00,"Pp","RFP90",4662,199.65
"H...4",2026-05-02 23:46:00,"M9","RFP90",4547,199.65
"A...5",2026-05-02 23:46:00,"Bs","RFP90",9418,199.65
"B...5",2026-05-02 23:46:00,"Bs+NI","RFP90",4691,199.65
"C...5",2026-05-02 23:46:00,"NI","RFP90",4704,199.65
"D...5",2026-05-02 23:46:00,"Bs+Pp+NI","RFP90",5101,199.65
"E...5",2026-05-02 23:46:00,"Bs+Pp","RFP90",4807,199.65
"F...5",2026-05-02 23:46:00,"Pp+NI","RFP90",5045,199.65
"G...5",2026-05-02 23:46:00,"Pp","RFP90",4720,199.65
"H...5",2026-05-02 23:46:00,"M9","RFP90",4567,199.65
"A...6",2026-05-02 23:46:00,"Bs","RFP90",9852,199.65
"B...6",2026-05-02 23:46:00,"Bs+NI","RFP90",4344,199.65
"C...6",2026-05-02 23:46:00,"NI","RFP90",4712,199.65
"D...6",2026-05-02 23:46:00,"Bs+Pp+NI","RFP90",5003,199.65
"E...6",2026-05-02 23:46:00,"Bs+Pp","RFP90",4891,199.65
"F...6",2026-05-02 23:46:00,"Pp+NI","RFP90",4996,199.65
"G...6",2026-05-02 23:46:00,"Pp","RFP90",4722,199.65
"H...6",2026-05-02 23:46:00,"M9","RFP90",4525,199.65
"A...7",2026-05-02 23:46:00,"Bs","RFP90",9386,199.65
"B...7",2026-05-02 23:46:00,"Bs+NI","RFP90",4562,199.65
"C...7",2026-05-02 23:46:00,"NI","RFP90",4623,199.65
"D...7",2026-05-02 23:46:00,"Bs+Pp+NI","RFP90",5126,199.65
"E...7",2026-05-02 23:46:00,"Bs+Pp","RFP90",4906,199.65
"F...7",2026-05-02 23:46:00,"Pp+NI","RFP90",5115,199.65
"G...7",2026-05-02 23:46:00,"Pp","RFP90",4720,199.65
"H...7",2026-05-02 23:46:00,"M9","RFP90",4579,199.65
"A...8",2026-05-02 23:46:00,"Bs","RFP90",9073,199.65
"B...8",2026-05-02 23:46:00,"Bs+NI","RFP90",4648,199.65
"C...8",2026-05-02 23:46:00,"NI","RFP90",4619,199.65
"D...8",2026-05-02 23:46:00,"Bs+Pp+NI","RFP90",5210,199.65
"E...8",2026-05-02 23:46:00,"Bs+Pp","RFP90",5456,199.65
"F...8",2026-05-02 23:46:00,"Pp+NI","RFP90",5052,199.65
"G...8",2026-05-02 23:46:00,"Pp","RFP90",4736,199.65
"H...8",2026-05-02 23:46:00,"M9","RFP90",5035,199.65
"A...9",2026-05-02 23:46:00,"Bs","RFP90",4139,199.65
"B...9",2026-05-02 23:46:00,"Bs+NI","RFP90",4079,199.65
"C...9",2026-05-02 23:46:00,"NI","RFP90",4740,199.65
"D...9",2026-05-02 23:46:00,"Bs+Pp+NI","RFP90",5159,199.65
"E...9",2026-05-02 23:46:00,"Bs+Pp","RFP90",5410,199.65
"F...9",2026-05-02 23:46:00,"Pp+NI","RFP90",5084,199.65
"G...9",2026-05-02 23:46:00,"Pp","RFP90",5305,199.65
"H...9",2026-05-02 23:46:00,"M9","RFP90",5416,199.65
"A...10",2026-05-02 23:46:00,"Bs","RFP90",4338,199.65
"B...10",2026-05-02 23:46:00,"Bs+NI","RFP90",4099,199.65
"C...10",2026-05-02 23:46:00,"NI","RFP90",4100,199.65
"D...10",2026-05-02 23:46:00,"Bs+Pp+NI","RFP90",5184,199.65
"E...10",2026-05-02 23:46:00,"Bs+Pp","RFP90",5399,199.65
"F...10",2026-05-02 23:46:00,"Pp+NI","RFP90",4964,199.65
"G...10",2026-05-02 23:46:00,"Pp","RFP90",5444,199.65
"H...10",2026-05-02 23:46:00,"M9","RFP90",5114,199.65
"A...11",2026-05-02 23:46:00,"Bs","RFP90",4243,199.65
"B...11",2026-05-02 23:46:00,"Bs+NI","RFP90",4057,199.65
"C...11",2026-05-02 23:46:00,"NI","RFP90",4820,199.65
"D...11",2026-05-02 23:46:00,"Bs+Pp+NI","RFP90",5213,199.65
"E...11",2026-05-02 23:46:00,"Bs+Pp","RFP90",5468,199.65
"F...11",2026-05-02 23:46:00,"Pp+NI","RFP90",5286,199.65
"G...11",2026-05-02 23:46:00,"Pp","RFP90",5335,199.65
"H...11",2026-05-02 23:46:00,"M9","RFP90",5494,199.65
"A...12",2026-05-02 23:46:00,"Bs","RFP90",4299,199.65
"B...12",2026-05-02 23:46:00,"Bs+NI","RFP90",4120,199.65
"C...12",2026-05-02 23:46:00,"NI","RFP90",4255,199.65
"D...12",2026-05-02 23:46:00,"Bs+Pp+NI","RFP90",5238,199.65
"E...12",2026-05-02 23:46:00,"Bs+Pp","RFP90",5482,199.65
"F...12",2026-05-02 23:46:00,"Pp+NI","RFP90",5277,199.65
"G...12",2026-05-02 23:46:00,"Pp","RFP90",5464,199.65
"H...12",2026-05-02 23:46:00,"M9","RFP90",5407,199.65
"A...13",2026-05-02 23:46:00,"Bs","RFP90",4523,199.65
"B...13",2026-05-02 23:46:00,"Bs+NI","RFP90",4139,199.65
"C...13",2026-05-02 23:46:00,"NI","RFP90",4874,199.65
"D...13",2026-05-02 23:46:00,"Bs+Pp+NI","RFP90",5135,199.65
"E...13",2026-05-02 23:46:00,"Bs+Pp","RFP90",5351,199.65
"F...13",2026-05-02 23:46:00,"Pp+NI","RFP90",5428,199.65
"G...13",2026-05-02 23:46:00,"Pp","RFP90",5319,199.65
"H...13",2026-05-02 23:46:00,"M9","RFP90",5669,199.65
"A...2",2026-05-03 01:16:00,"Bs","OD600",0.3988,201.15
"B...2",2026-05-03 01:16:00,"Bs+NI","OD600",0.5107,201.15
"C...2",2026-05-03 01:16:00,"NI","OD600",0.4765,201.15
"D...2",2026-05-03 01:16:00,"Bs+Pp+NI","OD600",0.4639,201.15
"E...2",2026-05-03 01:16:00,"Bs+Pp","OD600",0.4561,201.15
"F...2",2026-05-03 01:16:00,"Pp+NI","OD600",0.4933,201.15
"G...2",2026-05-03 01:16:00,"Pp","OD600",0.4194,201.15
"H...2",2026-05-03 01:16:00,"M9","OD600",0.2583,201.15
"A...3",2026-05-03 01:16:00,"Bs","OD600",0.5782,201.15
"B...3",2026-05-03 01:16:00,"Bs+NI","OD600",0.4723,201.15
"C...3",2026-05-03 01:16:00,"NI","OD600",0.5045,201.15
"D...3",2026-05-03 01:16:00,"Bs+Pp+NI","OD600",0.4099,201.15
"E...3",2026-05-03 01:16:00,"Bs+Pp","OD600",0.3849,201.15
"F...3",2026-05-03 01:16:00,"Pp+NI","OD600",0.4073,201.15
"G...3",2026-05-03 01:16:00,"Pp","OD600",0.4272,201.15
"H...3",2026-05-03 01:16:00,"M9","OD600",0.2566,201.15
"A...4",2026-05-03 01:16:00,"Bs","OD600",0.4059,201.15
"B...4",2026-05-03 01:16:00,"Bs+NI","OD600",0.5152,201.15
"C...4",2026-05-03 01:16:00,"NI","OD600",0.4764,201.15
"D...4",2026-05-03 01:16:00,"Bs+Pp+NI","OD600",0.4333,201.15
"E...4",2026-05-03 01:16:00,"Bs+Pp","OD600",0.4291,201.15
"F...4",2026-05-03 01:16:00,"Pp+NI","OD600",0.4149,201.15
"G...4",2026-05-03 01:16:00,"Pp","OD600",0.4116,201.15
"H...4",2026-05-03 01:16:00,"M9","OD600",0.2612,201.15
"A...5",2026-05-03 01:16:00,"Bs","OD600",0.3925,201.15
"B...5",2026-05-03 01:16:00,"Bs+NI","OD600",0.4377,201.15
"C...5",2026-05-03 01:16:00,"NI","OD600",0.434,201.15
"D...5",2026-05-03 01:16:00,"Bs+Pp+NI","OD600",0.408,201.15
"E...5",2026-05-03 01:16:00,"Bs+Pp","OD600",0.3981,201.15
"F...5",2026-05-03 01:16:00,"Pp+NI","OD600",0.4361,201.15
"G...5",2026-05-03 01:16:00,"Pp","OD600",0.3914,201.15
"H...5",2026-05-03 01:16:00,"M9","OD600",0.2617,201.15
"A...6",2026-05-03 01:16:00,"Bs","OD600",0.4188,201.15
"B...6",2026-05-03 01:16:00,"Bs+NI","OD600",0.4462,201.15
"C...6",2026-05-03 01:16:00,"NI","OD600",0.446,201.15
"D...6",2026-05-03 01:16:00,"Bs+Pp+NI","OD600",0.4242,201.15
"E...6",2026-05-03 01:16:00,"Bs+Pp","OD600",0.399,201.15
"F...6",2026-05-03 01:16:00,"Pp+NI","OD600",0.4194,201.15
"G...6",2026-05-03 01:16:00,"Pp","OD600",0.4086,201.15
"H...6",2026-05-03 01:16:00,"M9","OD600",0.2657,201.15
"A...7",2026-05-03 01:16:00,"Bs","OD600",0.3843,201.15
"B...7",2026-05-03 01:16:00,"Bs+NI","OD600",0.5341,201.15
"C...7",2026-05-03 01:16:00,"NI","OD600",0.4946,201.15
"D...7",2026-05-03 01:16:00,"Bs+Pp+NI","OD600",0.4053,201.15
"E...7",2026-05-03 01:16:00,"Bs+Pp","OD600",0.4381,201.15
"F...7",2026-05-03 01:16:00,"Pp+NI","OD600",0.4209,201.15
"G...7",2026-05-03 01:16:00,"Pp","OD600",0.4697,201.15
"H...7",2026-05-03 01:16:00,"M9","OD600",0.2613,201.15
"A...8",2026-05-03 01:16:00,"Bs","OD600",0.4742,201.15
"B...8",2026-05-03 01:16:00,"Bs+NI","OD600",0.5124,201.15
"C...8",2026-05-03 01:16:00,"NI","OD600",0.4369,201.15
"D...8",2026-05-03 01:16:00,"Bs+Pp+NI","OD600",0.4059,201.15
"E...8",2026-05-03 01:16:00,"Bs+Pp","OD600",0.4294,201.15
"F...8",2026-05-03 01:16:00,"Pp+NI","OD600",0.4688,201.15
"G...8",2026-05-03 01:16:00,"Pp","OD600",0.4281,201.15
"H...8",2026-05-03 01:16:00,"M9","OD600",0.5032,201.15
"A...9",2026-05-03 01:16:00,"Bs","OD600",0.5016,201.15
"B...9",2026-05-03 01:16:00,"Bs+NI","OD600",0.5125,201.15
"C...9",2026-05-03 01:16:00,"NI","OD600",0.5049,201.15
"D...9",2026-05-03 01:16:00,"Bs+Pp+NI","OD600",0.4197,201.15
"E...9",2026-05-03 01:16:00,"Bs+Pp","OD600",0.4679,201.15
"F...9",2026-05-03 01:16:00,"Pp+NI","OD600",0.4466,201.15
"G...9",2026-05-03 01:16:00,"Pp","OD600",0.5303,201.15
"H...9",2026-05-03 01:16:00,"M9","OD600",0.3218,201.15
"A...10",2026-05-03 01:16:00,"Bs","OD600",0.5043,201.15
"B...10",2026-05-03 01:16:00,"Bs+NI","OD600",0.4756,201.15
"C...10",2026-05-03 01:16:00,"NI","OD600",0.5298,201.15
"D...10",2026-05-03 01:16:00,"Bs+Pp+NI","OD600",0.4543,201.15
"E...10",2026-05-03 01:16:00,"Bs+Pp","OD600",0.4641,201.15
"F...10",2026-05-03 01:16:00,"Pp+NI","OD600",0.4076,201.15
"G...10",2026-05-03 01:16:00,"Pp","OD600",0.4873,201.15
"H...10",2026-05-03 01:16:00,"M9","OD600",0.388,201.15
"A...11",2026-05-03 01:16:00,"Bs","OD600",0.5056,201.15
"B...11",2026-05-03 01:16:00,"Bs+NI","OD600",0.5178,201.15
"C...11",2026-05-03 01:16:00,"NI","OD600",0.43,201.15
"D...11",2026-05-03 01:16:00,"Bs+Pp+NI","OD600",0.4421,201.15
"E...11",2026-05-03 01:16:00,"Bs+Pp","OD600",0.4874,201.15
"F...11",2026-05-03 01:16:00,"Pp+NI","OD600",0.4338,201.15
"G...11",2026-05-03 01:16:00,"Pp","OD600",0.4404,201.15
"H...11",2026-05-03 01:16:00,"M9","OD600",0.5147,201.15
"A...12",2026-05-03 01:16:00,"Bs","OD600",0.5579,201.15
"B...12",2026-05-03 01:16:00,"Bs+NI","OD600",0.5255,201.15
"C...12",2026-05-03 01:16:00,"NI","OD600",0.5033,201.15
"D...12",2026-05-03 01:16:00,"Bs+Pp+NI","OD600",0.4201,201.15
"E...12",2026-05-03 01:16:00,"Bs+Pp","OD600",0.4679,201.15
"F...12",2026-05-03 01:16:00,"Pp+NI","OD600",0.4776,201.15
"G...12",2026-05-03 01:16:00,"Pp","OD600",0.4206,201.15
"H...12",2026-05-03 01:16:00,"M9","OD600",0.4238,201.15
"A...13",2026-05-03 01:16:00,"Bs","OD600",0.5507,201.15
"B...13",2026-05-03 01:16:00,"Bs+NI","OD600",0.5334,201.15
"C...13",2026-05-03 01:16:00,"NI","OD600",0.5303,201.15
"D...13",2026-05-03 01:16:00,"Bs+Pp+NI","OD600",0.4623,201.15
"E...13",2026-05-03 01:16:00,"Bs+Pp","OD600",0.4499,201.15
"F...13",2026-05-03 01:16:00,"Pp+NI","OD600",0.4285,201.15
"G...13",2026-05-03 01:16:00,"Pp","OD600",0.4912,201.15
"H...13",2026-05-03 01:16:00,"M9","OD600",0.3805,201.15
"A...2",2026-05-03 01:16:00,"Bs","GFP70",1793,201.15
"B...2",2026-05-03 01:16:00,"Bs+NI","GFP70",1878,201.15
"C...2",2026-05-03 01:16:00,"NI","GFP70",1844,201.15
"D...2",2026-05-03 01:16:00,"Bs+Pp+NI","GFP70",2237,201.15
"E...2",2026-05-03 01:16:00,"Bs+Pp","GFP70",2421,201.15
"F...2",2026-05-03 01:16:00,"Pp+NI","GFP70",2311,201.15
"G...2",2026-05-03 01:16:00,"Pp","GFP70",2269,201.15
"H...2",2026-05-03 01:16:00,"M9","GFP70",1823,201.15
"A...3",2026-05-03 01:16:00,"Bs","GFP70",1736,201.15
"B...3",2026-05-03 01:16:00,"Bs+NI","GFP70",1915,201.15
"C...3",2026-05-03 01:16:00,"NI","GFP70",1820,201.15
"D...3",2026-05-03 01:16:00,"Bs+Pp+NI","GFP70",2165,201.15
"E...3",2026-05-03 01:16:00,"Bs+Pp","GFP70",2255,201.15
"F...3",2026-05-03 01:16:00,"Pp+NI","GFP70",2186,201.15
"G...3",2026-05-03 01:16:00,"Pp","GFP70",2280,201.15
"H...3",2026-05-03 01:16:00,"M9","GFP70",1843,201.15
"A...4",2026-05-03 01:16:00,"Bs","GFP70",1774,201.15
"B...4",2026-05-03 01:16:00,"Bs+NI","GFP70",1828,201.15
"C...4",2026-05-03 01:16:00,"NI","GFP70",1852,201.15
"D...4",2026-05-03 01:16:00,"Bs+Pp+NI","GFP70",2188,201.15
"E...4",2026-05-03 01:16:00,"Bs+Pp","GFP70",2308,201.15
"F...4",2026-05-03 01:16:00,"Pp+NI","GFP70",2156,201.15
"G...4",2026-05-03 01:16:00,"Pp","GFP70",2275,201.15
"H...4",2026-05-03 01:16:00,"M9","GFP70",1827,201.15
"A...5",2026-05-03 01:16:00,"Bs","GFP70",1772,201.15
"B...5",2026-05-03 01:16:00,"Bs+NI","GFP70",1846,201.15
"C...5",2026-05-03 01:16:00,"NI","GFP70",1837,201.15
"D...5",2026-05-03 01:16:00,"Bs+Pp+NI","GFP70",2106,201.15
"E...5",2026-05-03 01:16:00,"Bs+Pp","GFP70",2201,201.15
"F...5",2026-05-03 01:16:00,"Pp+NI","GFP70",2196,201.15
"G...5",2026-05-03 01:16:00,"Pp","GFP70",2211,201.15
"H...5",2026-05-03 01:16:00,"M9","GFP70",1822,201.15
"A...6",2026-05-03 01:16:00,"Bs","GFP70",1762,201.15
"B...6",2026-05-03 01:16:00,"Bs+NI","GFP70",1807,201.15
"C...6",2026-05-03 01:16:00,"NI","GFP70",1834,201.15
"D...6",2026-05-03 01:16:00,"Bs+Pp+NI","GFP70",2130,201.15
"E...6",2026-05-03 01:16:00,"Bs+Pp","GFP70",2234,201.15
"F...6",2026-05-03 01:16:00,"Pp+NI","GFP70",2147,201.15
"G...6",2026-05-03 01:16:00,"Pp","GFP70",2239,201.15
"H...6",2026-05-03 01:16:00,"M9","GFP70",1824,201.15
"A...7",2026-05-03 01:16:00,"Bs","GFP70",1773,201.15
"B...7",2026-05-03 01:16:00,"Bs+NI","GFP70",1823,201.15
"C...7",2026-05-03 01:16:00,"NI","GFP70",1843,201.15
"D...7",2026-05-03 01:16:00,"Bs+Pp+NI","GFP70",2095,201.15
"E...7",2026-05-03 01:16:00,"Bs+Pp","GFP70",2329,201.15
"F...7",2026-05-03 01:16:00,"Pp+NI","GFP70",2156,201.15
"G...7",2026-05-03 01:16:00,"Pp","GFP70",2339,201.15
"H...7",2026-05-03 01:16:00,"M9","GFP70",1823,201.15
"A...8",2026-05-03 01:16:00,"Bs","GFP70",1735,201.15
"B...8",2026-05-03 01:16:00,"Bs+NI","GFP70",1824,201.15
"C...8",2026-05-03 01:16:00,"NI","GFP70",1836,201.15
"D...8",2026-05-03 01:16:00,"Bs+Pp+NI","GFP70",2124,201.15
"E...8",2026-05-03 01:16:00,"Bs+Pp","GFP70",2229,201.15
"F...8",2026-05-03 01:16:00,"Pp+NI","GFP70",2251,201.15
"G...8",2026-05-03 01:16:00,"Pp","GFP70",2297,201.15
"H...8",2026-05-03 01:16:00,"M9","GFP70",2487,201.15
"A...9",2026-05-03 01:16:00,"Bs","GFP70",1825,201.15
"B...9",2026-05-03 01:16:00,"Bs+NI","GFP70",1827,201.15
"C...9",2026-05-03 01:16:00,"NI","GFP70",1833,201.15
"D...9",2026-05-03 01:16:00,"Bs+Pp+NI","GFP70",2135,201.15
"E...9",2026-05-03 01:16:00,"Bs+Pp","GFP70",2329,201.15
"F...9",2026-05-03 01:16:00,"Pp+NI","GFP70",2163,201.15
"G...9",2026-05-03 01:16:00,"Pp","GFP70",2477,201.15
"H...9",2026-05-03 01:16:00,"M9","GFP70",1934,201.15
"A...10",2026-05-03 01:16:00,"Bs","GFP70",1824,201.15
"B...10",2026-05-03 01:16:00,"Bs+NI","GFP70",1825,201.15
"C...10",2026-05-03 01:16:00,"NI","GFP70",1822,201.15
"D...10",2026-05-03 01:16:00,"Bs+Pp+NI","GFP70",2186,201.15
"E...10",2026-05-03 01:16:00,"Bs+Pp","GFP70",2337,201.15
"F...10",2026-05-03 01:16:00,"Pp+NI","GFP70",2076,201.15
"G...10",2026-05-03 01:16:00,"Pp","GFP70",2429,201.15
"H...10",2026-05-03 01:16:00,"M9","GFP70",2112,201.15
"A...11",2026-05-03 01:16:00,"Bs","GFP70",1809,201.15
"B...11",2026-05-03 01:16:00,"Bs+NI","GFP70",1866,201.15
"C...11",2026-05-03 01:16:00,"NI","GFP70",1841,201.15
"D...11",2026-05-03 01:16:00,"Bs+Pp+NI","GFP70",2225,201.15
"E...11",2026-05-03 01:16:00,"Bs+Pp","GFP70",2422,201.15
"F...11",2026-05-03 01:16:00,"Pp+NI","GFP70",2192,201.15
"G...11",2026-05-03 01:16:00,"Pp","GFP70",2303,201.15
"H...11",2026-05-03 01:16:00,"M9","GFP70",2543,201.15
"A...12",2026-05-03 01:16:00,"Bs","GFP70",1995,201.15
"B...12",2026-05-03 01:16:00,"Bs+NI","GFP70",2035,201.15
"C...12",2026-05-03 01:16:00,"NI","GFP70",2018,201.15
"D...12",2026-05-03 01:16:00,"Bs+Pp+NI","GFP70",2300,201.15
"E...12",2026-05-03 01:16:00,"Bs+Pp","GFP70",2480,201.15
"F...12",2026-05-03 01:16:00,"Pp+NI","GFP70",2430,201.15
"G...12",2026-05-03 01:16:00,"Pp","GFP70",2303,201.15
"H...12",2026-05-03 01:16:00,"M9","GFP70",2320,201.15
"A...13",2026-05-03 01:16:00,"Bs","GFP70",1998,201.15
"B...13",2026-05-03 01:16:00,"Bs+NI","GFP70",2041,201.15
"C...13",2026-05-03 01:16:00,"NI","GFP70",2044,201.15
"D...13",2026-05-03 01:16:00,"Bs+Pp+NI","GFP70",2347,201.15
"E...13",2026-05-03 01:16:00,"Bs+Pp","GFP70",2452,201.15
"F...13",2026-05-03 01:16:00,"Pp+NI","GFP70",2340,201.15
"G...13",2026-05-03 01:16:00,"Pp","GFP70",2489,201.15
"H...13",2026-05-03 01:16:00,"M9","GFP70",2216,201.15
"A...2",2026-05-03 01:16:00,"Bs","RFP85",3755,201.15
"B...2",2026-05-03 01:16:00,"Bs+NI","RFP85",2753,201.15
"C...2",2026-05-03 01:16:00,"NI","RFP85",2823,201.15
"D...2",2026-05-03 01:16:00,"Bs+Pp+NI","RFP85",2812,201.15
"E...2",2026-05-03 01:16:00,"Bs+Pp","RFP85",2815,201.15
"F...2",2026-05-03 01:16:00,"Pp+NI","RFP85",2814,201.15
"G...2",2026-05-03 01:16:00,"Pp","RFP85",2781,201.15
"H...2",2026-05-03 01:16:00,"M9","RFP85",2824,201.15
"A...3",2026-05-03 01:16:00,"Bs","RFP85",5145,201.15
"B...3",2026-05-03 01:16:00,"Bs+NI","RFP85",2737,201.15
"C...3",2026-05-03 01:16:00,"NI","RFP85",2677,201.15
"D...3",2026-05-03 01:16:00,"Bs+Pp+NI","RFP85",2776,201.15
"E...3",2026-05-03 01:16:00,"Bs+Pp","RFP85",2817,201.15
"F...3",2026-05-03 01:16:00,"Pp+NI","RFP85",2789,201.15
"G...3",2026-05-03 01:16:00,"Pp","RFP85",2804,201.15
"H...3",2026-05-03 01:16:00,"M9","RFP85",2828,201.15
"A...4",2026-05-03 01:16:00,"Bs","RFP85",3482,201.15
"B...4",2026-05-03 01:16:00,"Bs+NI","RFP85",2798,201.15
"C...4",2026-05-03 01:16:00,"NI","RFP85",2861,201.15
"D...4",2026-05-03 01:16:00,"Bs+Pp+NI","RFP85",2831,201.15
"E...4",2026-05-03 01:16:00,"Bs+Pp","RFP85",2827,201.15
"F...4",2026-05-03 01:16:00,"Pp+NI","RFP85",2815,201.15
"G...4",2026-05-03 01:16:00,"Pp","RFP85",2770,201.15
"H...4",2026-05-03 01:16:00,"M9","RFP85",2824,201.15
"A...5",2026-05-03 01:16:00,"Bs","RFP85",3390,201.15
"B...5",2026-05-03 01:16:00,"Bs+NI","RFP85",2818,201.15
"C...5",2026-05-03 01:16:00,"NI","RFP85",2811,201.15
"D...5",2026-05-03 01:16:00,"Bs+Pp+NI","RFP85",2815,201.15
"E...5",2026-05-03 01:16:00,"Bs+Pp","RFP85",2782,201.15
"F...5",2026-05-03 01:16:00,"Pp+NI","RFP85",2791,201.15
"G...5",2026-05-03 01:16:00,"Pp","RFP85",2777,201.15
"H...5",2026-05-03 01:16:00,"M9","RFP85",2808,201.15
"A...6",2026-05-03 01:16:00,"Bs","RFP85",3446,201.15
"B...6",2026-05-03 01:16:00,"Bs+NI","RFP85",2764,201.15
"C...6",2026-05-03 01:16:00,"NI","RFP85",2807,201.15
"D...6",2026-05-03 01:16:00,"Bs+Pp+NI","RFP85",2784,201.15
"E...6",2026-05-03 01:16:00,"Bs+Pp","RFP85",2773,201.15
"F...6",2026-05-03 01:16:00,"Pp+NI","RFP85",2795,201.15
"G...6",2026-05-03 01:16:00,"Pp","RFP85",2760,201.15
"H...6",2026-05-03 01:16:00,"M9","RFP85",2801,201.15
"A...7",2026-05-03 01:16:00,"Bs","RFP85",3348,201.15
"B...7",2026-05-03 01:16:00,"Bs+NI","RFP85",2793,201.15
"C...7",2026-05-03 01:16:00,"NI","RFP85",2819,201.15
"D...7",2026-05-03 01:16:00,"Bs+Pp+NI","RFP85",2815,201.15
"E...7",2026-05-03 01:16:00,"Bs+Pp","RFP85",2802,201.15
"F...7",2026-05-03 01:16:00,"Pp+NI","RFP85",2805,201.15
"G...7",2026-05-03 01:16:00,"Pp","RFP85",2806,201.15
"H...7",2026-05-03 01:16:00,"M9","RFP85",2799,201.15
"A...8",2026-05-03 01:16:00,"Bs","RFP85",3759,201.15
"B...8",2026-05-03 01:16:00,"Bs+NI","RFP85",2794,201.15
"C...8",2026-05-03 01:16:00,"NI","RFP85",2817,201.15
"D...8",2026-05-03 01:16:00,"Bs+Pp+NI","RFP85",2807,201.15
"E...8",2026-05-03 01:16:00,"Bs+Pp","RFP85",2793,201.15
"F...8",2026-05-03 01:16:00,"Pp+NI","RFP85",2793,201.15
"G...8",2026-05-03 01:16:00,"Pp","RFP85",2778,201.15
"H...8",2026-05-03 01:16:00,"M9","RFP85",2813,201.15
"A...9",2026-05-03 01:16:00,"Bs","RFP85",2824,201.15
"B...9",2026-05-03 01:16:00,"Bs+NI","RFP85",2801,201.15
