"well","datetime","condition","wavelength","value","timepoint","time"
"F...4",2026-03-13 15:30:34,"Pp","RFP80",3,"t23.5",23.345
"G...4",2026-03-13 15:30:34,"Pp+Soil","RFP80",3,"t23.5",23.345
"H...4",2026-03-13 15:30:34,"M9","RFP80",6,"t23.5",23.345
"A...5",2026-03-13 15:30:34,"Bs","RFP80",9,"t23.5",23.345
"B...5",2026-03-13 15:30:34,"Bs+Soil","RFP80",7,"t23.5",23.345
"C...5",2026-03-13 15:30:34,"Soil","RFP80",6,"t23.5",23.345
"D...5",2026-03-13 15:30:34,"Bs+Pp","RFP80",4,"t23.5",23.345
"E...5",2026-03-13 15:30:34,"Bs+Pp+Soil","RFP80",4,"t23.5",23.345
"F...5",2026-03-13 15:30:34,"Pp","RFP80",3,"t23.5",23.345
"G...5",2026-03-13 15:30:34,"Pp+Soil","RFP80",3,"t23.5",23.345
"H...5",2026-03-13 15:30:34,"M9","RFP80",6,"t23.5",23.345
"A...6",2026-03-13 15:30:34,"Bs","RFP80",10,"t23.5",23.345
"B...6",2026-03-13 15:30:34,"Bs+Soil","RFP80",8,"t23.5",23.345
"C...6",2026-03-13 15:30:34,"Soil","RFP80",6,"t23.5",23.345
"D...6",2026-03-13 15:30:34,"Bs+Pp","RFP80",3,"t23.5",23.345
"E...6",2026-03-13 15:30:34,"Bs+Pp+Soil","RFP80",4,"t23.5",23.345
"F...6",2026-03-13 15:30:34,"Pp","RFP80",3,"t23.5",23.345
"G...6",2026-03-13 15:30:34,"Pp+Soil","RFP80",4,"t23.5",23.345
"H...6",2026-03-13 15:30:34,"M9","RFP80",6,"t23.5",23.345
"A...7",2026-03-13 15:30:34,"Bs","RFP80",9,"t23.5",23.345
"B...7",2026-03-13 15:30:34,"Bs+Soil","RFP80",9,"t23.5",23.345
"C...7",2026-03-13 15:30:34,"Soil","RFP80",6,"t23.5",23.345
"D...7",2026-03-13 15:30:34,"Bs+Pp","RFP80",4,"t23.5",23.345
"E...7",2026-03-13 15:30:34,"Bs+Pp+Soil","RFP80",3,"t23.5",23.345
"F...7",2026-03-13 15:30:34,"Pp","RFP80",4,"t23.5",23.345
"G...7",2026-03-13 15:30:34,"Pp+Soil","RFP80",4,"t23.5",23.345
"H...7",2026-03-13 15:30:34,"M9","RFP80",6,"t23.5",23.345
"A...8",2026-03-13 15:30:34,"Bs","RFP80",9,"t23.5",23.345
"B...8",2026-03-13 15:30:34,"Bs+Soil","RFP80",7,"t23.5",23.345
"C...8",2026-03-13 15:30:34,"Soil","RFP80",5,"t23.5",23.345
"D...8",2026-03-13 15:30:34,"Bs+Pp","RFP80",4,"t23.5",23.345
"E...8",2026-03-13 15:30:34,"Bs+Pp+Soil","RFP80",4,"t23.5",23.345
"F...8",2026-03-13 15:30:34,"Pp","RFP80",3,"t23.5",23.345
"G...8",2026-03-13 15:30:34,"Pp+Soil","RFP80",4,"t23.5",23.345
"H...8",2026-03-13 15:30:34,"M9","RFP80",6,"t23.5",23.345
"A...9",2026-03-13 15:30:34,"Bs","RFP80",10,"t23.5",23.345
"B...9",2026-03-13 15:30:34,"Bs+Soil","RFP80",9,"t23.5",23.345
"C...9",2026-03-13 15:30:34,"Soil","RFP80",6,"t23.5",23.345
"D...9",2026-03-13 15:30:34,"Bs+Pp","RFP80",4,"t23.5",23.345
"E...9",2026-03-13 15:30:34,"Bs+Pp+Soil","RFP80",4,"t23.5",23.345
"F...9",2026-03-13 15:30:34,"Pp","RFP80",4,"t23.5",23.345
"G...9",2026-03-13 15:30:34,"Pp+Soil","RFP80",3,"t23.5",23.345
"H...9",2026-03-13 15:30:34,"M9","RFP80",5,"t23.5",23.345
"A...10",2026-03-13 15:30:34,"Bs","RFP80",10,"t23.5",23.345
"B...10",2026-03-13 15:30:34,"Bs+Soil","RFP80",7,"t23.5",23.345
"C...10",2026-03-13 15:30:34,"Soil","RFP80",5,"t23.5",23.345
"D...10",2026-03-13 15:30:34,"Bs+Pp","RFP80",4,"t23.5",23.345
"E...10",2026-03-13 15:30:34,"Bs+Pp+Soil","RFP80",4,"t23.5",23.345
"F...10",2026-03-13 15:30:34,"Pp","RFP80",3,"t23.5",23.345
"G...10",2026-03-13 15:30:34,"Pp+Soil","RFP80",3,"t23.5",23.345
"H...10",2026-03-13 15:30:34,"M9","RFP80",6,"t23.5",23.345
"A...11",2026-03-13 15:30:34,"Bs","RFP80",10,"t23.5",23.345
"B...11",2026-03-13 15:30:34,"Bs+Soil","RFP80",8,"t23.5",23.345
"C...11",2026-03-13 15:30:34,"Soil","RFP80",5,"t23.5",23.345
"D...11",2026-03-13 15:30:34,"Bs+Pp","RFP80",4,"t23.5",23.345
"E...11",2026-03-13 15:30:34,"Bs+Pp+Soil","RFP80",4,"t23.5",23.345
"F...11",2026-03-13 15:30:34,"Pp","RFP80",3,"t23.5",23.345
"G...11",2026-03-13 15:30:34,"Pp+Soil","RFP80",3,"t23.5",23.345
"H...11",2026-03-13 15:30:34,"M9","RFP80",6,"t23.5",23.345
"A...12",2026-03-13 15:30:34,"Bs","RFP80",11,"t23.5",23.345
"B...12",2026-03-13 15:30:34,"Bs+Soil","RFP80",7,"t23.5",23.345
"C...12",2026-03-13 15:30:34,"Soil","RFP80",6,"t23.5",23.345
"D...12",2026-03-13 15:30:34,"Bs+Pp","RFP80",3,"t23.5",23.345
"E...12",2026-03-13 15:30:34,"Bs+Pp+Soil","RFP80",4,"t23.5",23.345
"F...12",2026-03-13 15:30:34,"Pp","RFP80",3,"t23.5",23.345
"G...12",2026-03-13 15:30:34,"Pp+Soil","RFP80",3,"t23.5",23.345
"H...12",2026-03-13 15:30:34,"M9","RFP80",6,"t23.5",23.345
"A...13",2026-03-13 15:30:34,"Bs","RFP80",10,"t23.5",23.345
"B...13",2026-03-13 15:30:34,"Bs+Soil","RFP80",7,"t23.5",23.345
"C...13",2026-03-13 15:30:34,"Soil","RFP80",5,"t23.5",23.345
"D...13",2026-03-13 15:30:34,"Bs+Pp","RFP80",4,"t23.5",23.345
"E...13",2026-03-13 15:30:34,"Bs+Pp+Soil","RFP80",3,"t23.5",23.345
"F...13",2026-03-13 15:30:34,"Pp","RFP80",4,"t23.5",23.345
"G...13",2026-03-13 15:30:34,"Pp+Soil","RFP80",4,"t23.5",23.345
"H...13",2026-03-13 15:30:34,"M9","RFP80",5,"t23.5",23.345
"A...2",2026-03-13 17:46:22,"Bs","OD600",0.257299989461899,"t25.5",25.6083333333333
"B...2",2026-03-13 17:46:22,"Bs+Soil","OD600",0.252900004386902,"t25.5",25.6083333333333
"C...2",2026-03-13 17:46:22,"Soil","OD600",0.189899995923042,"t25.5",25.6083333333333
"D...2",2026-03-13 17:46:22,"Bs+Pp","OD600",1.34800004959106,"t25.5",25.6083333333333
"E...2",2026-03-13 17:46:22,"Bs+Pp+Soil","OD600",1.3831000328064,"t25.5",25.6083333333333
"F...2",2026-03-13 17:46:22,"Pp","OD600",1.36160004138947,"t25.5",25.6083333333333
"G...2",2026-03-13 17:46:22,"Pp+Soil","OD600",1.3746999502182,"t25.5",25.6083333333333
"H...2",2026-03-13 17:46:22,"M9","OD600",0.199499994516373,"t25.5",25.6083333333333
"A...3",2026-03-13 17:46:22,"Bs","OD600",0.2359,"t25.5",25.6083333333333
"B...3",2026-03-13 17:46:22,"Bs+Soil","OD600",0.2349,"t25.5",25.6083333333333
"C...3",2026-03-13 17:46:22,"Soil","OD600",0.206,"t25.5",25.6083333333333
"D...3",2026-03-13 17:46:22,"Bs+Pp","OD600",1.365,"t25.5",25.6083333333333
"E...3",2026-03-13 17:46:22,"Bs+Pp+Soil","OD600",1.3637,"t25.5",25.6083333333333
"F...3",2026-03-13 17:46:22,"Pp","OD600",1.3459,"t25.5",25.6083333333333
"G...3",2026-03-13 17:46:22,"Pp+Soil","OD600",1.3829,"t25.5",25.6083333333333
"H...3",2026-03-13 17:46:22,"M9","OD600",0.1995,"t25.5",25.6083333333333
"A...4",2026-03-13 17:46:22,"Bs","OD600",0.2348,"t25.5",25.6083333333333
"B...4",2026-03-13 17:46:22,"Bs+Soil","OD600",0.2387,"t25.5",25.6083333333333
"C...4",2026-03-13 17:46:22,"Soil","OD600",0.2064,"t25.5",25.6083333333333
"D...4",2026-03-13 17:46:22,"Bs+Pp","OD600",1.3562,"t25.5",25.6083333333333
"E...4",2026-03-13 17:46:22,"Bs+Pp+Soil","OD600",1.3577,"t25.5",25.6083333333333
"F...4",2026-03-13 17:46:22,"Pp","OD600",1.3507,"t25.5",25.6083333333333
"G...4",2026-03-13 17:46:22,"Pp+Soil","OD600",1.3711,"t25.5",25.6083333333333
"H...4",2026-03-13 17:46:22,"M9","OD600",0.1983,"t25.5",25.6083333333333
"A...5",2026-03-13 17:46:22,"Bs","OD600",0.253800004720688,"t25.5",25.6083333333333
"B...5",2026-03-13 17:46:22,"Bs+Soil","OD600",0.237700000405312,"t25.5",25.6083333333333
"C...5",2026-03-13 17:46:22,"Soil","OD600",0.201299995183945,"t25.5",25.6083333333333
"D...5",2026-03-13 17:46:22,"Bs+Pp","OD600",1.35629999637604,"t25.5",25.6083333333333
"E...5",2026-03-13 17:46:22,"Bs+Pp+Soil","OD600",1.35520005226135,"t25.5",25.6083333333333
"F...5",2026-03-13 17:46:22,"Pp","OD600",1.3474999666214,"t25.5",25.6083333333333
"G...5",2026-03-13 17:46:22,"Pp+Soil","OD600",1.37380003929138,"t25.5",25.6083333333333
"H...5",2026-03-13 17:46:22,"M9","OD600",0.204300001263618,"t25.5",25.6083333333333
"A...6",2026-03-13 17:46:22,"Bs","OD600",0.230199992656708,"t25.5",25.6083333333333
"B...6",2026-03-13 17:46:22,"Bs+Soil","OD600",0.236900001764297,"t25.5",25.6083333333333
"C...6",2026-03-13 17:46:22,"Soil","OD600",0.202299997210503,"t25.5",25.6083333333333
"D...6",2026-03-13 17:46:22,"Bs+Pp","OD600",1.34790003299713,"t25.5",25.6083333333333
"E...6",2026-03-13 17:46:22,"Bs+Pp+Soil","OD600",1.35269999504089,"t25.5",25.6083333333333
"F...6",2026-03-13 17:46:22,"Pp","OD600",1.35909998416901,"t25.5",25.6083333333333
"G...6",2026-03-13 17:46:22,"Pp+Soil","OD600",1.39269995689392,"t25.5",25.6083333333333
"H...6",2026-03-13 17:46:22,"M9","OD600",0.248500004410744,"t25.5",25.6083333333333
"A...7",2026-03-13 17:46:22,"Bs","OD600",0.2487,"t25.5",25.6083333333333
"B...7",2026-03-13 17:46:22,"Bs+Soil","OD600",0.245,"t25.5",25.6083333333333
"C...7",2026-03-13 17:46:22,"Soil","OD600",0.1967,"t25.5",25.6083333333333
"D...7",2026-03-13 17:46:22,"Bs+Pp","OD600",1.336,"t25.5",25.6083333333333
"E...7",2026-03-13 17:46:22,"Bs+Pp+Soil","OD600",1.3443,"t25.5",25.6083333333333
"F...7",2026-03-13 17:46:22,"Pp","OD600",1.3657,"t25.5",25.6083333333333
"G...7",2026-03-13 17:46:22,"Pp+Soil","OD600",1.3716,"t25.5",25.6083333333333
"H...7",2026-03-13 17:46:22,"M9","OD600",0.225,"t25.5",25.6083333333333
"A...8",2026-03-13 17:46:22,"Bs","OD600",0.2432,"t25.5",25.6083333333333
"B...8",2026-03-13 17:46:22,"Bs+Soil","OD600",0.248,"t25.5",25.6083333333333
"C...8",2026-03-13 17:46:22,"Soil","OD600",0.1925,"t25.5",25.6083333333333
"D...8",2026-03-13 17:46:22,"Bs+Pp","OD600",1.3313,"t25.5",25.6083333333333
"E...8",2026-03-13 17:46:22,"Bs+Pp+Soil","OD600",1.3496,"t25.5",25.6083333333333
"F...8",2026-03-13 17:46:22,"Pp","OD600",1.3627,"t25.5",25.6083333333333
"G...8",2026-03-13 17:46:22,"Pp+Soil","OD600",1.3902,"t25.5",25.6083333333333
"H...8",2026-03-13 17:46:22,"M9","OD600",0.2567,"t25.5",25.6083333333333
"A...9",2026-03-13 17:46:22,"Bs","OD600",0.252700001001358,"t25.5",25.6083333333333
"B...9",2026-03-13 17:46:22,"Bs+Soil","OD600",0.246900007128716,"t25.5",25.6083333333333
"C...9",2026-03-13 17:46:22,"Soil","OD600",0.211099997162819,"t25.5",25.6083333333333
"D...9",2026-03-13 17:46:22,"Bs+Pp","OD600",1.33500003814697,"t25.5",25.6083333333333
"E...9",2026-03-13 17:46:22,"Bs+Pp+Soil","OD600",1.38670003414154,"t25.5",25.6083333333333
"F...9",2026-03-13 17:46:22,"Pp","OD600",1.34529995918274,"t25.5",25.6083333333333
"G...9",2026-03-13 17:46:22,"Pp+Soil","OD600",1.36249995231628,"t25.5",25.6083333333333
"H...9",2026-03-13 17:46:22,"M9","OD600",0.210700005292892,"t25.5",25.6083333333333
"A...10",2026-03-13 17:46:22,"Bs","OD600",0.2318,"t25.5",25.6083333333333
"B...10",2026-03-13 17:46:22,"Bs+Soil","OD600",0.2383,"t25.5",25.6083333333333
"C...10",2026-03-13 17:46:22,"Soil","OD600",0.2074,"t25.5",25.6083333333333
"D...10",2026-03-13 17:46:22,"Bs+Pp","OD600",1.3375,"t25.5",25.6083333333333
"E...10",2026-03-13 17:46:22,"Bs+Pp+Soil","OD600",1.3505,"t25.5",25.6083333333333
"F...10",2026-03-13 17:46:22,"Pp","OD600",1.3664,"t25.5",25.6083333333333
"G...10",2026-03-13 17:46:22,"Pp+Soil","OD600",1.3788,"t25.5",25.6083333333333
"H...10",2026-03-13 17:46:22,"M9","OD600",0.3724,"t25.5",25.6083333333333
"A...11",2026-03-13 17:46:22,"Bs","OD600",0.2527,"t25.5",25.6083333333333
"B...11",2026-03-13 17:46:22,"Bs+Soil","OD600",0.2317,"t25.5",25.6083333333333
"C...11",2026-03-13 17:46:22,"Soil","OD600",0.211,"t25.5",25.6083333333333
"D...11",2026-03-13 17:46:22,"Bs+Pp","OD600",1.3473,"t25.5",25.6083333333333
"E...11",2026-03-13 17:46:22,"Bs+Pp+Soil","OD600",1.362,"t25.5",25.6083333333333
"F...11",2026-03-13 17:46:22,"Pp","OD600",1.3533,"t25.5",25.6083333333333
"G...11",2026-03-13 17:46:22,"Pp+Soil","OD600",1.3878,"t25.5",25.6083333333333
"H...11",2026-03-13 17:46:22,"M9","OD600",0.1984,"t25.5",25.6083333333333
"A...12",2026-03-13 17:46:22,"Bs","OD600",0.248,"t25.5",25.6083333333333
"B...12",2026-03-13 17:46:22,"Bs+Soil","OD600",0.2414,"t25.5",25.6083333333333
"C...12",2026-03-13 17:46:22,"Soil","OD600",0.2004,"t25.5",25.6083333333333
"D...12",2026-03-13 17:46:22,"Bs+Pp","OD600",1.3423,"t25.5",25.6083333333333
"E...12",2026-03-13 17:46:22,"Bs+Pp+Soil","OD600",1.3674,"t25.5",25.6083333333333
"F...12",2026-03-13 17:46:22,"Pp","OD600",1.3564,"t25.5",25.6083333333333
"G...12",2026-03-13 17:46:22,"Pp+Soil","OD600",1.3747,"t25.5",25.6083333333333
"H...12",2026-03-13 17:46:22,"M9","OD600",0.2068,"t25.5",25.6083333333333
"A...13",2026-03-13 17:46:22,"Bs","OD600",0.2387,"t25.5",25.6083333333333
"B...13",2026-03-13 17:46:22,"Bs+Soil","OD600",0.253,"t25.5",25.6083333333333
"C...13",2026-03-13 17:46:22,"Soil","OD600",0.1972,"t25.5",25.6083333333333
"D...13",2026-03-13 17:46:22,"Bs+Pp","OD600",1.3283,"t25.5",25.6083333333333
"E...13",2026-03-13 17:46:22,"Bs+Pp+Soil","OD600",1.3691,"t25.5",25.6083333333333
"F...13",2026-03-13 17:46:22,"Pp","OD600",1.3277,"t25.5",25.6083333333333
"G...13",2026-03-13 17:46:22,"Pp+Soil","OD600",1.3754,"t25.5",25.6083333333333
"H...13",2026-03-13 17:46:22,"M9","OD600",0.1956,"t25.5",25.6083333333333
"A...2",2026-03-13 17:46:22,"Bs","GFP100",743,"t25.5",25.6083333333333
"B...2",2026-03-13 17:46:22,"Bs+Soil","GFP100",752,"t25.5",25.6083333333333
"C...2",2026-03-13 17:46:22,"Soil","GFP100",840,"t25.5",25.6083333333333
"D...2",2026-03-13 17:46:22,"Bs+Pp","GFP100",4172,"t25.5",25.6083333333333
"E...2",2026-03-13 17:46:22,"Bs+Pp+Soil","GFP100",3454,"t25.5",25.6083333333333
"F...2",2026-03-13 17:46:22,"Pp","GFP100",4026,"t25.5",25.6083333333333
"G...2",2026-03-13 17:46:22,"Pp+Soil","GFP100",3393,"t25.5",25.6083333333333
"H...2",2026-03-13 17:46:22,"M9","GFP100",846,"t25.5",25.6083333333333
"A...3",2026-03-13 17:46:22,"Bs","GFP100",723,"t25.5",25.6083333333333
"B...3",2026-03-13 17:46:22,"Bs+Soil","GFP100",738,"t25.5",25.6083333333333
"C...3",2026-03-13 17:46:22,"Soil","GFP100",828,"t25.5",25.6083333333333
"D...3",2026-03-13 17:46:22,"Bs+Pp","GFP100",3733,"t25.5",25.6083333333333
"E...3",2026-03-13 17:46:22,"Bs+Pp+Soil","GFP100",3458,"t25.5",25.6083333333333
"F...3",2026-03-13 17:46:22,"Pp","GFP100",3521,"t25.5",25.6083333333333
"G...3",2026-03-13 17:46:22,"Pp+Soil","GFP100",3403,"t25.5",25.6083333333333
"H...3",2026-03-13 17:46:22,"M9","GFP100",857,"t25.5",25.6083333333333
"A...4",2026-03-13 17:46:22,"Bs","GFP100",725,"t25.5",25.6083333333333
"B...4",2026-03-13 17:46:22,"Bs+Soil","GFP100",761,"t25.5",25.6083333333333
"C...4",2026-03-13 17:46:22,"Soil","GFP100",849,"t25.5",25.6083333333333
"D...4",2026-03-13 17:46:22,"Bs+Pp","GFP100",3425,"t25.5",25.6083333333333
"E...4",2026-03-13 17:46:22,"Bs+Pp+Soil","GFP100",3339,"t25.5",25.6083333333333
"F...4",2026-03-13 17:46:22,"Pp","GFP100",3482,"t25.5",25.6083333333333
"G...4",2026-03-13 17:46:22,"Pp+Soil","GFP100",3388,"t25.5",25.6083333333333
"H...4",2026-03-13 17:46:22,"M9","GFP100",863,"t25.5",25.6083333333333
"A...5",2026-03-13 17:46:22,"Bs","GFP100",738,"t25.5",25.6083333333333
"B...5",2026-03-13 17:46:22,"Bs+Soil","GFP100",782,"t25.5",25.6083333333333
"C...5",2026-03-13 17:46:22,"Soil","GFP100",848,"t25.5",25.6083333333333
"D...5",2026-03-13 17:46:22,"Bs+Pp","GFP100",3380,"t25.5",25.6083333333333
"E...5",2026-03-13 17:46:22,"Bs+Pp+Soil","GFP100",3270,"t25.5",25.6083333333333
"F...5",2026-03-13 17:46:22,"Pp","GFP100",3307,"t25.5",25.6083333333333
"G...5",2026-03-13 17:46:22,"Pp+Soil","GFP100",3384,"t25.5",25.6083333333333
"H...5",2026-03-13 17:46:22,"M9","GFP100",860,"t25.5",25.6083333333333
"A...6",2026-03-13 17:46:22,"Bs","GFP100",746,"t25.5",25.6083333333333
"B...6",2026-03-13 17:46:22,"Bs+Soil","GFP100",766,"t25.5",25.6083333333333
"C...6",2026-03-13 17:46:22,"Soil","GFP100",837,"t25.5",25.6083333333333
"D...6",2026-03-13 17:46:22,"Bs+Pp","GFP100",3472,"t25.5",25.6083333333333
"E...6",2026-03-13 17:46:22,"Bs+Pp+Soil","GFP100",3424,"t25.5",25.6083333333333
"F...6",2026-03-13 17:46:22,"Pp","GFP100",3299,"t25.5",25.6083333333333
"G...6",2026-03-13 17:46:22,"Pp+Soil","GFP100",3419,"t25.5",25.6083333333333
"H...6",2026-03-13 17:46:22,"M9","GFP100",846,"t25.5",25.6083333333333
"A...7",2026-03-13 17:46:22,"Bs","GFP100",750,"t25.5",25.6083333333333
"B...7",2026-03-13 17:46:22,"Bs+Soil","GFP100",771,"t25.5",25.6083333333333
"C...7",2026-03-13 17:46:22,"Soil","GFP100",842,"t25.5",25.6083333333333
"D...7",2026-03-13 17:46:22,"Bs+Pp","GFP100",3542,"t25.5",25.6083333333333
"E...7",2026-03-13 17:46:22,"Bs+Pp+Soil","GFP100",3406,"t25.5",25.6083333333333
"F...7",2026-03-13 17:46:22,"Pp","GFP100",3213,"t25.5",25.6083333333333
"G...7",2026-03-13 17:46:22,"Pp+Soil","GFP100",3400,"t25.5",25.6083333333333
"H...7",2026-03-13 17:46:22,"M9","GFP100",812,"t25.5",25.6083333333333
"A...8",2026-03-13 17:46:22,"Bs","GFP100",741,"t25.5",25.6083333333333
"B...8",2026-03-13 17:46:22,"Bs+Soil","GFP100",762,"t25.5",25.6083333333333
"C...8",2026-03-13 17:46:22,"Soil","GFP100",844,"t25.5",25.6083333333333
"D...8",2026-03-13 17:46:22,"Bs+Pp","GFP100",3334,"t25.5",25.6083333333333
"E...8",2026-03-13 17:46:22,"Bs+Pp+Soil","GFP100",3146,"t25.5",25.6083333333333
"F...8",2026-03-13 17:46:22,"Pp","GFP100",3203,"t25.5",25.6083333333333
"G...8",2026-03-13 17:46:22,"Pp+Soil","GFP100",3486,"t25.5",25.6083333333333
"H...8",2026-03-13 17:46:22,"M9","GFP100",848,"t25.5",25.6083333333333
"A...9",2026-03-13 17:46:22,"Bs","GFP100",742,"t25.5",25.6083333333333
"B...9",2026-03-13 17:46:22,"Bs+Soil","GFP100",777,"t25.5",25.6083333333333
"C...9",2026-03-13 17:46:22,"Soil","GFP100",836,"t25.5",25.6083333333333
"D...9",2026-03-13 17:46:22,"Bs+Pp","GFP100",3587,"t25.5",25.6083333333333
"E...9",2026-03-13 17:46:22,"Bs+Pp+Soil","GFP100",4907,"t25.5",25.6083333333333
"F...9",2026-03-13 17:46:22,"Pp","GFP100",3247,"t25.5",25.6083333333333
"G...9",2026-03-13 17:46:22,"Pp+Soil","GFP100",3117,"t25.5",25.6083333333333
"H...9",2026-03-13 17:46:22,"M9","GFP100",861,"t25.5",25.6083333333333
"A...10",2026-03-13 17:46:22,"Bs","GFP100",745,"t25.5",25.6083333333333
"B...10",2026-03-13 17:46:22,"Bs+Soil","GFP100",774,"t25.5",25.6083333333333
"C...10",2026-03-13 17:46:22,"Soil","GFP100",851,"t25.5",25.6083333333333
"D...10",2026-03-13 17:46:22,"Bs+Pp","GFP100",3374,"t25.5",25.6083333333333
"E...10",2026-03-13 17:46:22,"Bs+Pp+Soil","GFP100",3442,"t25.5",25.6083333333333
"F...10",2026-03-13 17:46:22,"Pp","GFP100",3249,"t25.5",25.6083333333333
"G...10",2026-03-13 17:46:22,"Pp+Soil","GFP100",3466,"t25.5",25.6083333333333
"H...10",2026-03-13 17:46:22,"M9","GFP100",1168,"t25.5",25.6083333333333
"A...11",2026-03-13 17:46:22,"Bs","GFP100",752,"t25.5",25.6083333333333
"B...11",2026-03-13 17:46:22,"Bs+Soil","GFP100",777,"t25.5",25.6083333333333
"C...11",2026-03-13 17:46:22,"Soil","GFP100",836,"t25.5",25.6083333333333
"D...11",2026-03-13 17:46:22,"Bs+Pp","GFP100",3530,"t25.5",25.6083333333333
"E...11",2026-03-13 17:46:22,"Bs+Pp+Soil","GFP100",3389,"t25.5",25.6083333333333
"F...11",2026-03-13 17:46:22,"Pp","GFP100",3511,"t25.5",25.6083333333333
"G...11",2026-03-13 17:46:22,"Pp+Soil","GFP100",3703,"t25.5",25.6083333333333
"H...11",2026-03-13 17:46:22,"M9","GFP100",875,"t25.5",25.6083333333333
"A...12",2026-03-13 17:46:22,"Bs","GFP100",751,"t25.5",25.6083333333333
"B...12",2026-03-13 17:46:22,"Bs+Soil","GFP100",757,"t25.5",25.6083333333333
"C...12",2026-03-13 17:46:22,"Soil","GFP100",845,"t25.5",25.6083333333333
"D...12",2026-03-13 17:46:22,"Bs+Pp","GFP100",3615,"t25.5",25.6083333333333
"E...12",2026-03-13 17:46:22,"Bs+Pp+Soil","GFP100",3507,"t25.5",25.6083333333333
"F...12",2026-03-13 17:46:22,"Pp","GFP100",3751,"t25.5",25.6083333333333
"G...12",2026-03-13 17:46:22,"Pp+Soil","GFP100",3617,"t25.5",25.6083333333333
"H...12",2026-03-13 17:46:22,"M9","GFP100",884,"t25.5",25.6083333333333
"A...13",2026-03-13 17:46:22,"Bs","GFP100",751,"t25.5",25.6083333333333
"B...13",2026-03-13 17:46:22,"Bs+Soil","GFP100",778,"t25.5",25.6083333333333
"C...13",2026-03-13 17:46:22,"Soil","GFP100",853,"t25.5",25.6083333333333
"D...13",2026-03-13 17:46:22,"Bs+Pp","GFP100",4085,"t25.5",25.6083333333333
"E...13",2026-03-13 17:46:22,"Bs+Pp+Soil","GFP100",3899,"t25.5",25.6083333333333
"F...13",2026-03-13 17:46:22,"Pp","GFP100",4121,"t25.5",25.6083333333333
"G...13",2026-03-13 17:46:22,"Pp+Soil","GFP100",3633,"t25.5",25.6083333333333
"H...13",2026-03-13 17:46:22,"M9","GFP100",884,"t25.5",25.6083333333333
"A...2",2026-03-13 17:46:22,"Bs","GFP80",152,"t25.5",25.6083333333333
"B...2",2026-03-13 17:46:22,"Bs+Soil","GFP80",161,"t25.5",25.6083333333333
"C...2",2026-03-13 17:46:22,"Soil","GFP80",169,"t25.5",25.6083333333333
"D...2",2026-03-13 17:46:22,"Bs+Pp","GFP80",862,"t25.5",25.6083333333333
"E...2",2026-03-13 17:46:22,"Bs+Pp+Soil","GFP80",713,"t25.5",25.6083333333333
"F...2",2026-03-13 17:46:22,"Pp","GFP80",828,"t25.5",25.6083333333333
"G...2",2026-03-13 17:46:22,"Pp+Soil","GFP80",702,"t25.5",25.6083333333333
"H...2",2026-03-13 17:46:22,"M9","GFP80",172,"t25.5",25.6083333333333
"A...3",2026-03-13 17:46:22,"Bs","GFP80",149,"t25.5",25.6083333333333
"B...3",2026-03-13 17:46:22,"Bs+Soil","GFP80",156,"t25.5",25.6083333333333
"C...3",2026-03-13 17:46:22,"Soil","GFP80",171,"t25.5",25.6083333333333
"D...3",2026-03-13 17:46:22,"Bs+Pp","GFP80",774,"t25.5",25.6083333333333
"E...3",2026-03-13 17:46:22,"Bs+Pp+Soil","GFP80",710,"t25.5",25.6083333333333
"F...3",2026-03-13 17:46:22,"Pp","GFP80",730,"t25.5",25.6083333333333
"G...3",2026-03-13 17:46:22,"Pp+Soil","GFP80",704,"t25.5",25.6083333333333
"H...3",2026-03-13 17:46:22,"M9","GFP80",177,"t25.5",25.6083333333333
"A...4",2026-03-13 17:46:22,"Bs","GFP80",151,"t25.5",25.6083333333333
"B...4",2026-03-13 17:46:22,"Bs+Soil","GFP80",156,"t25.5",25.6083333333333
"C...4",2026-03-13 17:46:22,"Soil","GFP80",173,"t25.5",25.6083333333333
"D...4",2026-03-13 17:46:22,"Bs+Pp","GFP80",704,"t25.5",25.6083333333333
"E...4",2026-03-13 17:46:22,"Bs+Pp+Soil","GFP80",691,"t25.5",25.6083333333333
"F...4",2026-03-13 17:46:22,"Pp","GFP80",714,"t25.5",25.6083333333333
"G...4",2026-03-13 17:46:22,"Pp+Soil","GFP80",702,"t25.5",25.6083333333333
"H...4",2026-03-13 17:46:22,"M9","GFP80",180,"t25.5",25.6083333333333
"A...5",2026-03-13 17:46:22,"Bs","GFP80",153,"t25.5",25.6083333333333
"B...5",2026-03-13 17:46:22,"Bs+Soil","GFP80",160,"t25.5",25.6083333333333
"C...5",2026-03-13 17:46:22,"Soil","GFP80",175,"t25.5",25.6083333333333
"D...5",2026-03-13 17:46:22,"Bs+Pp","GFP80",700,"t25.5",25.6083333333333
"E...5",2026-03-13 17:46:22,"Bs+Pp+Soil","GFP80",679,"t25.5",25.6083333333333
"F...5",2026-03-13 17:46:22,"Pp","GFP80",681,"t25.5",25.6083333333333
"G...5",2026-03-13 17:46:22,"Pp+Soil","GFP80",699,"t25.5",25.6083333333333
"H...5",2026-03-13 17:46:22,"M9","GFP80",179,"t25.5",25.6083333333333
"A...6",2026-03-13 17:46:22,"Bs","GFP80",154,"t25.5",25.6083333333333
